risk_tolerance,investment_experience,liquidity_needs,time_spent,first_deposit_amount,time_horizon,churned_01
3,1,5,23.3674666667,500.0,1,0
5,5,5,0.0,1000.0,3,0
5,3,5,0.0,25.0,1,0
5,1,5,10.5968,20.0,5,0
1,3,5,0.0,500.0,1,0
5,5,5,0.0,400.0,5,0
5,3,5,9.41021666667,1000.0,1,0
5,5,3,7.56028333333,96.0,5,0
5,3,5,38.0409,100.0,1,0
3,1,3,36.2011,20.0,1,0
5,5,5,30.7554166667,10.0,1,0
5,3,5,38.5292666667,20.0,1,0
3,5,3,29.0545,500.0,5,0
5,3,5,0.0,25.0,5,0
3,1,1,7.23976666667,20.0,1,0
5,3,5,34.3402833333,100.0,5,0
5,1,1,147.728783333,30000.0,1,0
3,3,5,8.84496666667,500.0,5,0
3,3,5,34.45215,10.0,1,0
5,1,5,7.26885,50.0,1,0
5,3,5,0.0,1000.0,1,0
5,1,1,54.3389833333,100.0,3,0
3,3,5,9.225,1500.0,3,0
3,1,5,61.2047,0.01,5,0
3,3,5,0.0,1100.0,5,0
5,5,5,0.0,5.0,5,0
5,1,5,218.1699,1000.0,3,0
5,5,5,0.0,20.0,3,0
5,3,3,2.46413333333,500.0,1,0
5,1,3,20.14235,100.0,1,0
3,3,5,20.671,74.59,3,0
5,3,5,13.6711333333,250.0,1,0
5,5,3,11.7383166667,100.0,1,0
5,5,5,0.0,25.0,5,0
3,3,5,15.49755,200.0,3,0
3,5,5,17.7897833333,10.0,3,0
5,3,5,0.0,75.0,5,0
5,1,3,7.18835,100.0,5,0
5,5,3,36.5997,500.0,5,0
5,3,5,30.3158166667,100.0,1,0
3,1,5,31.7293833333,50.0,3,0
3,5,5,0.0,300.0,5,0
5,7,5,0.0,100.0,1,0
3,3,5,96.96815,100.0,1,0
3,5,3,34.4052166667,300.0,3,0
5,5,5,17.3515833333,2000.0,5,0
5,3,5,8.56771666667,100.0,1,0
5,1,5,0.0,500.0,1,0
5,5,3,22.7552166667,20.0,1,0
5,3,5,0.0,1200.0,1,0
5,3,3,16.12365,500.0,5,0
5,5,3,18.7164666667,1250.0,5,0
3,5,3,8.07213333333,10.0,1,0
5,3,5,13.4352,500.0,3,0
3,3,5,0.0,50.0,3,0
3,5,5,11.3235,100.0,1,0
5,5,5,19.54485,40.0,5,0
5,5,5,28.0503166667,3000.0,1,0
3,1,5,10.7377833333,100.0,1,0
1,1,3,10.4898333333,100.0,1,0
5,5,5,123.986733333,20.0,5,0
5,3,5,1.65281666667,200.0,5,0
5,5,5,0.0,250.0,5,0
1,1,1,4.64331666667,200.0,1,0
1,1,5,16.46405,200.0,1,0
5,1,5,34.1422833333,100.0,5,0
1,1,5,9.12606666667,500.0,1,0
3,3,5,2.8435,500.0,3,0
3,1,5,43.0555333333,1.0,1,0
5,1,5,83.1675833333,135.0,5,0
5,3,5,0.0,200.0,5,0
3,1,5,4.43511666667,25.0,5,0
5,5,5,0.0,2000.0,1,0
5,3,3,210.61095,10.0,5,0
5,1,5,18.2584,100.0,5,0
5,5,5,5.38305,4500.0,1,0
3,1,5,0.0,10.0,1,0
3,1,5,5.51795,25.0,5,0
1,1,3,28.2802833333,20.0,1,0
5,3,5,9.88766666667,20.0,1,0
5,1,5,49.3752,100.0,3,0
5,3,5,7.24861666667,5000.0,1,0
5,1,5,0.0,10.0,1,0
5,1,5,94.4957666667,5000.0,3,0
5,3,5,16.5105666667,100.0,3,0
5,3,5,49.5363833333,200.0,1,0
5,3,5,23.0572666667,100.0,3,0
1,3,5,173.084266667,1000.0,1,0
3,5,5,0.0,1000.0,1,0
5,5,5,0.0,1250.0,3,0
3,1,5,11.02795,100.0,1,0
5,5,5,39.29025,200.0,5,0
5,1,5,2.97915,80.0,1,0
5,3,5,3.51131666667,25.0,1,0
3,3,5,2.44838333333,500.0,5,0
5,1,5,10.8953166667,1000.0,5,0
5,1,5,0.0,20.0,1,0
3,1,5,0.0,10.0,1,0
5,1,5,0.0,60.0,1,0
3,3,3,2.5319,50.0,1,0
5,1,5,0.0,100.0,3,0
3,3,5,0.0,1000.0,3,0
3,1,5,18.3160166667,50.0,5,0
5,3,5,24.4466666667,1000.0,1,0
3,3,5,4.56505,250.0,1,0
3,1,5,22.3225666667,150.0,5,0
5,3,3,55.2029333333,25.0,3,0
5,3,5,37.8073333333,100.0,1,0
5,5,3,145.1894,60.0,5,0
3,3,5,0.0,10.0,1,0
3,1,3,55.1351833333,50.0,1,0
5,7,3,9.01898333333,2500.0,5,0
5,3,5,14.0692833333,5.0,5,0
5,5,5,12.9163833333,250.0,5,0
3,1,5,0.0,50.0,1,0
3,5,5,0.0,1000.0,1,0
3,1,5,14.6358,10.0,5,0
3,3,3,5.52213333333,100.0,3,0
5,1,1,6.06278333333,30.0,3,0
5,3,5,9.74416666667,2500.0,5,0
5,1,5,24.7837666667,20.0,5,0
3,3,5,0.0,200.0,1,0
3,1,5,0.0,100.0,3,0
3,3,5,27.0562166667,300.0,5,0
5,3,5,11.5202,40.0,5,0
3,3,5,0.0,100.0,1,0
5,3,5,14.9132,1.0,5,0
5,5,5,24.9302333333,2000.0,5,0
1,1,5,119.904783333,322.0,1,0
3,3,5,0.0,4000.0,3,0
5,5,5,0.0,100.0,1,0
3,1,3,2.81788333333,100.0,5,0
1,1,5,50.9901666667,500.0,1,0
5,3,5,26.52545,100.0,5,0
5,3,5,16.91605,50.0,1,0
5,3,1,30.1799166667,100.0,1,0
5,3,5,92.6866166667,1000.0,1,0
5,3,3,0.0,40.0,5,0
5,1,5,5.06308333333,650.0,5,0
5,1,5,87.92135,90.0,1,0
5,1,5,6.21853333333,10.0,1,0
5,3,5,52.9636833333,100.0,1,0
3,3,5,38.0138,100.0,1,0
5,3,5,22.1729666667,100.0,1,0
5,3,5,76.04505,300.0,3,0
5,1,5,8.9584,10.0,3,0
1,1,5,19.1632,50.0,1,0
5,3,3,3.46208333333,150.0,5,0
3,1,5,0.0,100.0,5,0
5,1,3,7.74606666667,1000.0,1,0
3,1,3,101.251283333,5.0,1,0
3,1,5,7.72915,3000.0,1,0
3,3,5,28.2554666667,500.0,1,0
5,5,3,0.0,100.0,1,0
5,3,3,47.9606,100.0,1,0
5,1,5,61.4593666667,200.0,5,0
3,3,5,7.56196666667,5.0,5,0
5,3,3,158.3025,600.0,5,0
5,5,3,0.0,1500.0,5,0
5,3,5,0.0,500.0,1,0
5,5,5,12.5271,500.0,5,0
3,1,3,15.1969833333,10.0,3,0
5,1,5,6.85446666667,500.0,5,0
3,1,5,10.6533833333,100.0,1,0
5,3,5,9.24026666667,100.0,1,0
5,3,3,14.78915,2000.0,1,0
5,1,5,45.06325,10.0,1,0
5,3,3,4.01868333333,20.64,3,0
3,3,5,33.8030166667,200.0,1,0
3,3,5,9.61511666667,280.0,1,0
3,1,3,12.55575,10.0,5,0
5,3,5,0.0,200.0,1,0
5,3,5,8.3117,50.0,5,0
5,1,3,12.8946333333,10.0,5,0
5,3,5,36.3475666667,100.0,3,0
5,5,1,0.0,508.0,5,0
5,3,5,97.9064,100.0,1,0
5,5,3,74.82495,50.0,5,0
1,1,3,7.95335,200.0,3,0
3,3,5,0.0,150.0,1,0
5,3,5,29.3750666667,10.0,5,0
5,3,5,35.8211166667,150.0,5,0
5,3,5,85.1644833333,500.0,3,0
5,3,5,115.87235,100.0,3,0
5,5,5,4.0245,100.0,5,0
3,1,5,2.741,50.0,1,0
5,3,5,0.0,25.0,1,0
3,3,5,5.26341666667,1500.0,3,0
5,1,5,16.8445833333,100.0,3,0
5,5,5,20.2059666667,150.0,1,0
5,1,5,0.5396,100.0,5,0
5,5,5,0.0,500.0,1,0
5,3,5,7.76363333333,1500.0,1,0
3,1,5,95.8955166667,10.0,5,0
5,3,5,22.1054,100.0,3,0
5,1,5,41.8992166667,5000.0,1,0
3,3,5,3.64233333333,25.0,1,0
5,3,5,0.0,15000.0,3,0
5,5,5,99.8072166667,500.0,3,0
3,3,5,41.7284333333,20.0,1,0
3,1,3,17.544,25.0,1,0
3,3,5,44.5731,50.0,5,0
5,3,5,0.0,50.0,5,0
5,5,5,10.8703,600.06,3,0
5,1,5,0.0,5000.0,3,0
5,3,5,0.0,500.0,1,0
3,1,5,6.45831666667,20.0,1,0
5,3,5,43.9392166667,5000.0,5,0
3,3,5,70.6925,1000.0,5,0
3,1,3,20.2234,50.0,1,0
5,3,5,7.9592,108.0,5,0
5,1,5,0.0,200.0,1,0
5,5,1,3.28105,500.0,5,0
3,5,5,3.91633333333,10000.0,1,0
5,1,5,86.8761666667,100.0,1,0
5,3,3,42.8368166667,750.0,1,0
5,3,5,0.0,100.0,1,0
3,3,3,16.53335,300.0,1,0
5,3,5,12.9856,2000.0,5,0
5,3,5,11.2612333333,25.0,5,0
5,3,5,32.0774333333,100.0,5,0
5,5,3,8.02466666667,7000.0,3,0
5,3,5,0.352516666667,50.0,5,0
3,1,5,24.6164333333,500.0,3,0
3,3,5,74.6428166667,100.0,3,0
3,3,3,57.1823166667,50.0,3,0
5,1,5,1.2844,50.0,5,0
5,1,5,13.2538333333,1000.0,1,0
3,5,3,47.01,10.0,1,0
5,3,5,15.8632666667,300.0,1,0
5,1,5,2.38581666667,50.0,1,0
3,5,3,3.13133333333,500.0,5,0
5,3,3,1.61513333333,200.0,5,0
1,3,3,0.0,500.0,1,0
5,7,1,8.69923333333,20.0,5,0
3,3,3,29.3107666667,100.0,5,0
5,3,1,18.3315666667,2500.0,5,0
5,3,3,105.385116667,2000.0,1,0
5,3,5,3.86821666667,10.0,1,0
5,5,3,4.77513333333,30.0,3,0
3,3,5,89.9580333333,25.0,1,0
3,1,1,7.92591666667,50.0,1,0
3,5,5,17.58495,10.0,1,0
5,3,5,2.07015,500.0,1,0
5,5,5,10.3642,2000.0,5,0
3,3,5,7.0487,100.0,1,0
3,3,5,11.3375833333,60.0,5,0
5,3,1,40.15545,300.0,1,0
3,3,3,36.9075,1000.0,1,0
5,3,5,16.5641333333,25.0,1,0
3,5,5,0.0,60.0,3,0
5,5,5,11.6693333333,50.0,1,0
5,1,5,30.4479333333,700.0,5,0
3,1,5,19.0736333333,50.0,1,0
5,1,3,37.90565,1500.0,5,0
5,5,5,34.7042,1000.0,3,0
5,5,5,0.0,300.0,3,0
5,1,5,21.6327166667,2.5,3,0
5,5,5,10.3085,500.0,1,0
3,1,5,13.1576833333,200.0,3,0
5,1,5,68.35895,20.0,1,0
5,3,5,11.14805,5.0,5,0
3,3,5,0.0,100.0,1,0
5,3,5,22.4078333333,50.0,5,0
3,1,5,10.2828166667,100.0,3,0
5,3,3,30.9058166667,100.0,3,0
3,5,5,2.79348333333,50.0,1,0
5,5,3,124.407633333,175.0,1,0
5,3,5,25.5797833333,477.01,1,0
5,1,5,0.0,4000.0,5,0
5,3,5,0.0,200.0,5,0
3,3,5,0.0,100.0,5,0
5,3,3,1.67328333333,300.0,1,0
3,5,5,4.84856666667,10.0,5,0
5,1,5,49.6365333333,50.0,5,0
1,5,5,56.51885,100.0,1,0
3,1,5,15.3954,25.0,1,0
5,3,5,0.0,50.0,1,0
5,3,1,6.23971666667,100.0,1,0
5,3,5,46.4216166667,400.0,5,0
5,3,3,50.9466333333,400.0,5,0
5,3,5,21.8487333333,200.0,5,0
5,1,5,2.5164,100.0,1,0
5,3,5,14.6517666667,1000.0,3,0
3,1,3,6.6323,50.0,1,0
5,3,5,0.0,111.43,5,0
5,1,5,30.1998333333,100.0,1,0
5,3,5,0.0,250.0,1,0
5,3,5,0.0,3000.0,1,0
3,1,3,19.9765666667,100.0,1,0
3,5,5,7.01351666667,20.0,1,0
5,5,5,4.97291666667,2.0,5,0
5,1,5,48.7748333333,1000.0,5,0
5,3,5,15.29805,1000.0,5,0
5,3,5,0.0,50.0,1,0
5,7,5,6.25823333333,100.0,5,0
5,5,5,0.0,250.0,1,0
3,1,5,0.0,20.0,1,0
1,3,1,69.42485,1.0,3,0
5,3,5,18.6930333333,200.0,5,0
5,1,5,22.4472,200.0,5,0
3,3,5,22.7639,3000.0,3,0
3,5,5,7.63276666667,50.0,1,0
1,3,5,3.41086666667,1000.0,1,0
3,1,3,6.14433333333,1500.0,1,0
3,3,5,20.3950333333,500.0,1,0
3,1,5,105.419666667,200.0,1,0
5,1,5,3.11218333333,20.0,5,0
5,3,3,20.4054833333,1000.0,1,0
3,1,5,26.8893333333,50.0,1,0
3,1,5,44.5771166667,100.0,5,0
3,3,3,12.0253833333,50.0,1,0
3,1,5,54.7761166667,1000.0,1,0
5,1,3,127.74395,500.0,5,0
5,5,3,32.6617833333,200.0,5,0
5,1,5,32.6129666667,50.0,1,0
5,3,5,72.2767,25.0,1,0
5,3,5,13.0312333333,50.0,3,0
5,5,5,4.91036666667,10.0,1,0
5,3,5,20.5922166667,80.0,1,0
5,3,1,19.8698333333,259.48,1,0
5,1,1,0.3268,500.0,5,0
5,5,5,5.85073333333,200.0,1,0
5,3,3,23.8887166667,10.0,1,0
3,3,3,113.602116667,100.0,5,0
5,3,5,76.1383666667,5.0,3,0
5,5,5,33.2778166667,3930.0,5,0
5,3,5,11.7893166667,300.0,1,0
5,3,5,10.4603666667,200.0,1,0
3,3,5,8.2973,300.0,5,0
3,3,5,0.0,50.0,5,0
5,3,3,7.91708333333,1000.0,3,0
3,5,3,15.6030333333,100.0,1,0
5,3,5,15.4790333333,50.0,1,0
5,5,5,30.30515,25.0,5,0
5,3,5,0.0,500.0,1,0
5,5,5,0.0,100.0,1,0
5,1,5,11.5401,1000.0,3,0
5,1,5,5.32805,50.0,1,0
3,5,5,0.0,250.0,5,0
3,5,5,25.1787,1000.0,1,0
3,3,5,36.9643666667,20000.0,1,0
5,1,5,12.5633833333,300.0,3,0
5,3,5,34.8598833333,25.0,3,0
5,1,5,0.0,20.0,5,0
5,1,3,7.60728333333,50.0,1,0
5,5,5,5.6085,500.0,3,0
5,3,5,9.08471666667,500.0,5,0
5,3,5,51.5938833333,50000.0,5,0
5,3,3,27.23345,150.0,1,0
5,3,3,214.027183333,200.0,5,0
1,1,5,1.10208333333,20.0,3,0
3,1,5,1.72176666667,100.0,1,0
5,3,3,39.5516166667,7000.0,1,0
5,5,5,9.54315,500.0,5,0
3,1,5,4.4904,10.0,1,0
3,5,3,81.6303,300.0,1,0
5,3,5,57.8078,150.0,5,0
5,1,3,56.1450166667,100.0,3,0
5,5,1,0.0,225.0,5,0
5,1,5,0.0,500.0,1,0
3,3,5,69.6788166667,100.0,1,0
3,1,5,19.4670166667,100.0,1,0
3,5,5,127.747166667,4000.0,5,0
3,3,5,0.0,50.0,1,0
5,3,5,0.0,100.0,1,0
3,3,5,142.990483333,50.0,1,0
3,3,3,8.14073333333,100.0,1,0
5,3,5,0.0,100.0,1,0
5,5,5,52.4274833333,100.0,1,0
5,1,5,15.4450666667,4.43,1,0
3,5,1,13.6392166667,500.0,5,0
5,3,5,5.76758333333,50.0,1,0
3,3,5,54.4388166667,100.0,5,0
3,5,5,0.0,100.0,1,0
3,1,5,15.1660666667,20.0,1,0
3,3,3,34.1505666667,2.0,5,0
5,1,5,43.8079666667,400.0,1,0
3,1,5,71.7022333333,50.0,3,0
1,1,5,196.756183333,100.0,1,0
3,5,5,41.5094333333,5000.0,5,0
5,1,5,4.44591666667,500.0,3,0
3,5,5,22.45025,1000.0,1,0
5,5,5,0.0,100.0,5,0
3,3,5,8.29803333333,2000.0,1,0
3,5,5,0.0,500.0,1,0
3,3,5,52.0452333333,100.0,1,0
3,3,5,0.0,1.0,1,0
3,5,3,87.42785,15.0,5,0
5,3,3,37.7511166667,100.0,5,0
3,3,3,631.917183333,20.0,5,0
5,1,5,13.7432166667,150.0,1,0
5,3,5,67.6705,500.0,5,0
5,1,1,1.65163333333,100.0,1,0
5,5,5,207.729183333,100.0,1,0
5,1,5,25.8925666667,10.0,5,0
5,1,5,74.3243833333,50.0,3,0
5,3,5,41.4348333333,2000.0,5,0
5,3,5,9.39381666667,100.0,1,0
3,3,3,34.4189833333,1500.0,1,0
5,7,5,3.28666666667,200.0,5,0
5,3,5,0.0,1000.0,3,0
5,5,5,16.9550833333,3000.0,1,0
5,1,5,27.7942,3000.0,5,0
3,5,5,9.13855,200.0,5,0
5,1,1,0.391366666667,300.0,5,0
5,3,5,7.75968333333,20.0,5,0
5,3,5,13.6453666667,200.0,1,0
5,1,5,26.1734,25.0,5,0
3,3,3,0.0,100.0,5,0
1,3,5,14.11385,50.0,5,0
5,3,3,17.4755666667,20.0,5,0
5,3,5,0.0,1000.0,1,0
5,3,1,20.5958333333,6000.0,5,0
5,3,5,0.0,1000.0,5,0
3,3,5,0.0,50.0,1,0
3,1,3,57.5134,3.15,5,0
3,3,5,24.2803166667,50.0,1,0
1,1,1,22.8740666667,22000.0,5,0
5,3,5,21.7239666667,500.0,1,0
5,1,5,11.1271666667,20.0,1,0
1,1,5,40.7577833333,20.0,5,0
3,1,5,17.0804833333,5.0,3,0
5,3,5,11.4046166667,500.0,5,0
1,3,5,16.5560166667,1000.0,1,0
5,3,5,0.0,15.0,1,0
3,1,3,1437.33506667,25.0,5,0
3,1,3,40.4726833333,2000.0,3,0
3,1,5,58.9628166667,1562.34,3,0
1,1,3,2.60391666667,300.0,5,0
5,3,5,11.5025,2500.0,3,0
5,3,5,0.90545,10.0,1,0
5,3,5,0.0,500.0,5,0
3,1,5,13.2182,15.0,1,0
3,3,5,0.0,3000.0,3,0
5,3,3,13.5632,3000.0,5,0
5,1,5,40.13115,50.0,1,0
5,3,5,0.0,50.0,1,0
5,1,5,23.7588833333,100.0,5,0
5,5,5,3.65785,10.0,5,0
1,3,5,0.0,100.0,5,0
3,3,5,2.49581666667,100.0,1,0
3,5,5,9.24968333333,100.0,1,0
5,5,5,0.0,2500.0,5,0
5,3,5,2.69621666667,500.0,1,0
5,5,5,28.1396833333,100.0,1,0
5,1,5,12.4586833333,100.0,3,0
3,1,5,15.2032166667,25.0,1,0
5,3,5,11.6512,1000.0,1,0
5,3,5,1.96175,100.0,5,0
5,5,3,3.70343333333,501.0,1,0
5,5,1,5.32968333333,100.0,5,0
5,5,5,0.0,100.0,5,0
5,3,5,15.1167333333,100.0,1,0
5,3,5,0.0,200.0,5,0
1,3,5,0.0,1500.0,1,0
3,3,5,4.33895,100.0,1,0
3,3,5,0.0,200.0,1,0
5,3,5,8.37523333333,100.0,1,0
5,5,5,45.98585,500.0,1,0
5,3,5,32.54305,300.0,3,0
3,1,5,4.4188,30.0,5,0
3,1,5,53.7822833333,500.0,1,0
5,3,5,23.1502666667,89.0,1,0
5,3,5,12.7594666667,50.0,1,0
5,3,3,5.45906666667,1000.0,5,0
3,1,5,0.0,500.0,1,0
3,1,5,88.6902,5.0,3,0
3,5,5,48.1080166667,50.0,1,0
3,3,5,78.08455,50.0,1,0
5,5,5,4.59193333333,100.0,5,0
3,3,5,12.1336666667,10.0,3,0
1,5,5,9.61403333333,5.0,1,0
5,5,3,76.2145166667,200.0,1,0
5,1,3,7.27351666667,20.0,1,0
1,3,5,11.4406666667,500.0,1,0
3,1,5,5.98083333333,500.0,1,0
3,3,3,97.9352,1000.0,3,0
3,1,5,0.485716666667,5.0,3,0
3,5,5,4.75945,100.0,1,0
5,3,5,20.1239666667,200.0,3,0
5,3,5,125.2241,550.0,5,0
5,3,3,7.59425,170.66,5,0
5,1,5,17.8479,100.0,1,0
5,3,5,7.4869,5.0,5,0
3,3,3,2.41061666667,500.0,3,0
5,7,5,0.337283333333,100.0,5,0
5,3,1,21.64905,500.0,1,0
5,1,5,3.28108333333,10.0,5,0
5,1,3,11.25655,100.0,1,0
5,3,1,18.9375833333,20.0,5,0
5,3,5,19.8644166667,100.0,3,0
5,1,1,5.39941666667,500.0,1,0
5,1,5,8.65328333333,200.0,3,0
5,3,5,9.39163333333,10.0,1,0
5,3,5,0.0,100.0,5,0
5,1,5,22.0968,500.0,5,0
3,3,5,0.814566666667,100.0,1,0
5,1,5,21.49315,1000.0,5,0
5,1,3,34.5031833333,100.0,3,0
5,5,3,5.59533333333,100.0,1,0
5,5,5,11.35095,250.0,5,0
3,3,5,0.0,200.0,5,0
3,1,5,5.28386666667,10.0,1,0
5,3,5,41.17375,2500.0,1,0
5,3,5,0.0,1000.0,1,0
5,3,5,23.0585333333,50.0,3,0
3,3,3,40.5717166667,1000.0,3,0
3,1,5,17.6280833333,200.0,1,0
3,5,3,12.2338666667,100.0,5,0
5,1,5,0.0,100.0,5,0
5,3,5,3.79285,200.0,1,0
5,1,5,41.9601,500.0,5,0
5,1,5,17.5222666667,25.0,5,0
5,1,5,43.24405,100.0,1,0
5,1,5,33.5977333333,150.0,3,0
5,5,3,3.02158333333,200.0,5,0
5,3,5,10.4609833333,100.0,1,0
5,3,5,11.1208666667,10.0,3,0
5,3,3,50.8361333333,100.0,1,0
5,5,5,0.0,100.0,5,0
3,1,3,109.497116667,20.0,5,0
5,5,5,26.91495,1000.0,5,0
5,1,3,2.1544,40.0,5,0
5,1,3,29.8110166667,43.56,5,0
5,3,3,3.70211666667,10.0,1,0
3,5,5,15.4812166667,1.0,1,0
5,3,5,8.47038333333,50.0,3,0
5,3,5,18.7308333333,25.0,1,0
5,3,5,12.9188,500.0,1,0
5,3,5,6.29405,5.0,1,0
5,1,5,4.82673333333,100.0,1,0
1,5,3,5.30456666667,100.0,1,0
5,5,5,21.23705,4700.0,1,0
3,3,5,7.49461666667,50.0,3,0
5,5,5,31.9397666667,300.0,1,0
5,1,3,19.17885,100.0,3,0
5,1,5,49.8260333333,30.0,5,0
5,1,3,31.05355,1000.0,1,0
5,1,5,81.8367833333,100.0,3,0
5,1,3,21.8747833333,25.0,1,0
5,3,5,53.4722166667,100.0,3,0
3,1,3,61.78125,10.0,1,0
3,3,3,19.50345,50.0,1,0
5,3,5,10.3457666667,10.0,1,0
5,5,5,50.0609333333,100.0,1,0
3,3,5,15.3534,1000.0,3,0
5,3,5,5.61103333333,20.0,1,0
5,5,5,9.2812,1000.0,5,0
5,3,5,13.8594333333,100.0,1,0
5,3,5,71.1830166667,500.0,5,0
5,3,5,0.0,50.0,1,0
5,5,5,21.7154166667,250.0,3,0
1,5,5,2.85768333333,255.0,1,0
3,1,5,77.72965,100.0,1,0
5,3,5,9.97393333333,20.0,5,0
5,3,5,0.0,300.0,1,0
5,5,5,0.0,100.0,1,0
1,3,5,0.0,1000.0,5,0
3,5,3,2.67678333333,50.0,3,0
5,3,3,18.1411333333,500.0,3,0
5,3,5,9.12471666667,1000.0,1,0
5,3,5,11.7324333333,200.0,3,0
3,3,5,26.9178666667,20.0,5,0
3,3,3,2.09198333333,10.0,5,0
5,5,5,9.88521666667,500.0,5,0
5,3,5,57.5358333333,25.0,1,0
5,5,5,27.4431166667,1000.0,1,0
3,3,3,26.83575,250.0,5,0
5,3,5,5.90976666667,500.0,1,0
5,3,5,13.1359833333,100.0,1,0
5,3,5,23.8391333333,50.0,3,0
5,3,5,20.19975,300.0,1,0
3,1,3,35.5389166667,50.0,1,0
5,5,5,21.5253,100.0,1,0
5,3,5,21.4389166667,500.0,3,0
1,3,5,12.2421833333,500.0,1,0
5,3,5,0.0,5000.0,1,0
5,3,5,34.6353333333,500.0,5,0
3,1,5,7.09061666667,50.0,1,0
5,3,5,2.4983,5000.0,5,0
5,5,5,8.76703333333,10.0,3,0
3,5,5,0.0,200.0,5,0
5,3,5,0.0,100.0,1,0
3,1,3,66.34435,3000.0,5,0
3,3,3,1.37126666667,50.0,1,0
5,7,5,42.1003333333,5000.0,3,0
5,3,5,32.31465,50.0,5,0
5,3,5,0.0,30.0,1,0
5,5,5,6.36818333333,2500.0,5,0
3,3,5,79.92605,150.0,3,0
3,1,3,10.4949333333,25.0,1,0
3,1,5,0.0,100.0,1,0
5,1,5,6.78951666667,80.0,3,0
3,5,5,0.0,400.0,1,0
5,1,5,10.3492833333,1000.0,1,0
3,3,3,3.11775,100.0,1,0
5,3,5,2.20598333333,1500.0,5,0
5,3,5,35.31095,30.0,1,0
3,3,3,9.04821666667,50.0,3,0
3,5,5,15.8777333333,300.0,3,0
5,3,5,49.0296833333,100.0,1,0
5,1,5,15.5121333333,250.0,5,0
3,1,5,14.57445,100.0,1,0
3,5,5,30.5708333333,200.0,5,0
3,1,5,33.6519,1.0,1,0
3,3,5,0.0,100.0,5,0
5,3,5,2.34928333333,500.0,5,0
5,5,5,31.53695,3000.0,1,0
3,1,3,205.10785,75.0,1,0
3,3,5,104.675566667,50.0,3,0
5,3,5,0.51785,10.0,1,0
5,3,5,51.80055,1000.0,5,0
5,5,5,2.11878333333,70.0,3,0
3,5,5,67.9666666667,2000.0,3,0
3,3,5,163.38595,500.0,5,0
3,1,5,50.9057333333,1000.0,5,0
3,3,5,0.0,200.0,3,0
5,1,3,8.924,70.0,1,0
3,3,5,7.70543333333,200.0,1,0
5,3,5,69.3551333333,500.0,1,0
3,1,3,72.6202666667,30.0,5,0
5,3,5,18.2516666667,40.0,1,0
5,3,5,59.4226166667,50.0,1,0
3,1,5,0.0,5000.0,5,0
5,3,5,0.0,1.0,5,0
5,3,5,111.986933333,110.0,5,0
5,5,5,16.3580333333,1500.0,5,0
5,1,3,3.70508333333,10.0,1,0
5,3,5,19.0409166667,500.0,5,0
5,7,1,56.5945333333,1000.0,5,0
3,3,5,89.2476,50.0,3,0
5,5,5,25.6083333333,100.0,3,0
3,3,5,2.67895,50.0,1,0
3,1,3,33.4330833333,400.0,1,0
3,3,5,6.83808333333,25.0,5,0
3,3,5,2.53881666667,10.0,3,0
5,3,5,40.3879833333,100.0,1,0
5,3,5,4.74355,100.0,1,0
3,1,5,2.16195,100.0,1,0
5,5,5,0.0,500.0,5,0
1,1,5,17.2628333333,200.0,1,0
3,1,5,11.1893333333,100.0,1,0
5,3,5,2.0605,500.0,1,0
3,3,5,2.04306666667,10000.0,1,0
3,3,1,52.05575,50.0,1,0
1,1,3,2.44771666667,50.0,1,0
3,3,5,146.656183333,100.0,1,0
5,3,5,30.7002333333,500.0,1,0
5,3,5,32.6082166667,200.0,1,0
5,3,3,33.1307166667,200.0,3,0
5,3,5,0.0,1000.0,5,0
5,5,5,26.2284833333,100.0,5,0
3,1,3,180.790866667,200.0,1,0
5,3,5,10.2772333333,50.0,1,0
3,3,3,17.0224166667,2000.0,1,0
5,3,5,35.1096333333,1000.0,1,0
3,1,1,60.8148833333,50.0,1,0
3,1,5,24.1566666667,25.0,1,0
3,3,1,11.27235,500.0,1,0
3,1,3,128.725733333,10.0,1,0
5,3,5,21.2264,200.0,1,0
3,1,5,5.04496666667,25.0,1,0
3,3,5,10.10385,100.0,1,0
3,3,5,15.26385,5.0,1,0
5,3,3,4.89601666667,100.0,3,0
5,1,5,65.6695166667,10.0,5,0
5,3,1,44.1316166667,500.0,1,0
3,3,5,10.7372833333,100.0,1,0
3,1,3,52.8466333333,50.0,5,0
3,5,5,0.0,25000.0,1,0
5,1,5,78.1682666667,130.0,5,0
5,5,5,19.3360833333,100.0,3,0
5,5,5,68.2814833333,1000.0,3,0
5,3,5,1.40331666667,330.0,1,0
5,3,5,0.0,100.0,3,0
3,1,3,78.2467166667,20.0,1,0
3,1,3,0.109316666667,250.0,1,0
5,3,5,38.73325,2660.0,1,0
5,1,5,20.0378666667,100.0,1,0
5,3,5,51.7367333333,500.0,1,0
5,5,5,54.1549833333,100.0,1,0
5,3,3,15.3922333333,60.0,3,0
5,1,3,11.3564833333,500.0,1,0
5,7,5,0.0,100.0,1,0
5,3,5,20.8899333333,5.0,3,0
5,1,5,70.56465,100.0,5,0
5,3,5,0.0,500.0,1,0
3,1,3,46.9593,800.0,5,0
5,1,5,0.0,5.0,5,0
5,1,1,6.39633333333,20.0,3,0
5,3,5,15.2487166667,1000.0,5,0
3,5,5,90.1431333333,500.0,1,0
3,1,5,15.9580666667,1000.0,1,0
